Indice;Fecha;Fecha Num;Dia Indice;Año;Mes Num;Mes;Dia Semana;Dia Mes Num;Dia Semana Num;Dia Año Num;Semana Num;Semana ISO;Trimestre Num;Trimestre;Semana;Año NSemana;Año NMes;Año NTrimestre;Mes Corto - Año;Mes Largo - Año;Primer Dia Semana;Primer Dia Mes;Primer Dia Trimestre;Primer Dia Año;Ultimo Dia Año;Ultimo Dia Trimestre;Ultimo Dia Mes;Ultimo Dia Semana;Dia Trimestre Num;Fecha Año Anterior;Año Relativo;Semana Relativa;Mes Relativo;Trimestre Relativo;Semana Indice;Mes Indice;Trimestre Indice;Año Indice;Es Laboral?;Tipo Dia;Semana VCF;Inicio Semana VCF;Final Semana VCF;Semana Relativa VCF;Semana Indice VCF;Mes Actual?;Pasado?
525;05-nov-12;20121105;41218;2012;11;noviembre;lunes;5;1;310;46;45;4;Q 4;Semana 46;2012 - S-46;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;05-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;11-nov-12;36;05-nov-11;-13;-649;-149;-50;98;21;7;2;True;Laboral;45;05-nov-12;11-nov-12;-649;97;False;True
526;06-nov-12;20121106;41219;2012;11;noviembre;martes;6;2;311;46;45;4;Q 4;Semana 46;2012 - S-46;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;05-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;11-nov-12;37;06-nov-11;-13;-649;-149;-50;98;21;7;2;True;Laboral;45;05-nov-12;11-nov-12;-649;97;False;True
527;07-nov-12;20121107;41220;2012;11;noviembre;miércoles;7;3;312;46;45;4;Q 4;Semana 46;2012 - S-46;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;05-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;11-nov-12;38;07-nov-11;-13;-649;-149;-50;98;21;7;2;True;Laboral;45;05-nov-12;11-nov-12;-649;97;False;True
528;08-nov-12;20121108;41221;2012;11;noviembre;jueves;8;4;313;46;45;4;Q 4;Semana 46;2012 - S-46;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;05-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;11-nov-12;39;08-nov-11;-13;-649;-149;-50;98;21;7;2;True;Laboral;45;05-nov-12;11-nov-12;-649;97;False;True
529;09-nov-12;20121109;41222;2012;11;noviembre;viernes;9;5;314;46;45;4;Q 4;Semana 46;2012 - S-46;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;05-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;11-nov-12;40;09-nov-11;-13;-649;-149;-50;98;21;7;2;True;Laboral;45;05-nov-12;11-nov-12;-649;97;False;True
532;12-nov-12;20121112;41225;2012;11;noviembre;lunes;12;1;317;47;46;4;Q 4;Semana 47;2012 - S-47;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;12-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;18-nov-12;43;12-nov-11;-13;-648;-149;-50;99;21;7;2;True;Laboral;46;12-nov-12;18-nov-12;-648;98;False;True
533;13-nov-12;20121113;41226;2012;11;noviembre;martes;13;2;318;47;46;4;Q 4;Semana 47;2012 - S-47;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;12-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;18-nov-12;44;13-nov-11;-13;-648;-149;-50;99;21;7;2;True;Laboral;46;12-nov-12;18-nov-12;-648;98;False;True
534;14-nov-12;20121114;41227;2012;11;noviembre;miércoles;14;3;319;47;46;4;Q 4;Semana 47;2012 - S-47;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;12-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;18-nov-12;45;14-nov-11;-13;-648;-149;-50;99;21;7;2;True;Laboral;46;12-nov-12;18-nov-12;-648;98;False;True
535;15-nov-12;20121115;41228;2012;11;noviembre;jueves;15;4;320;47;46;4;Q 4;Semana 47;2012 - S-47;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;12-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;18-nov-12;46;15-nov-11;-13;-648;-149;-50;99;21;7;2;True;Laboral;46;12-nov-12;18-nov-12;-648;98;False;True
536;16-nov-12;20121116;41229;2012;11;noviembre;viernes;16;5;321;47;46;4;Q 4;Semana 47;2012 - S-47;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;12-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;18-nov-12;47;16-nov-11;-13;-648;-149;-50;99;21;7;2;True;Laboral;46;12-nov-12;18-nov-12;-648;98;False;True
539;19-nov-12;20121119;41232;2012;11;noviembre;lunes;19;1;324;48;47;4;Q 4;Semana 48;2012 - S-48;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;19-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;25-nov-12;50;19-nov-11;-13;-647;-149;-50;100;21;7;2;True;Laboral;47;19-nov-12;25-nov-12;-647;99;False;True
540;20-nov-12;20121120;41233;2012;11;noviembre;martes;20;2;325;48;47;4;Q 4;Semana 48;2012 - S-48;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;19-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;25-nov-12;51;20-nov-11;-13;-647;-149;-50;100;21;7;2;True;Laboral;47;19-nov-12;25-nov-12;-647;99;False;True
541;21-nov-12;20121121;41234;2012;11;noviembre;miércoles;21;3;326;48;47;4;Q 4;Semana 48;2012 - S-48;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;19-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;25-nov-12;52;21-nov-11;-13;-647;-149;-50;100;21;7;2;True;Laboral;47;19-nov-12;25-nov-12;-647;99;False;True
542;22-nov-12;20121122;41235;2012;11;noviembre;jueves;22;4;327;48;47;4;Q 4;Semana 48;2012 - S-48;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;19-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;25-nov-12;53;22-nov-11;-13;-647;-149;-50;100;21;7;2;True;Laboral;47;19-nov-12;25-nov-12;-647;99;False;True
543;23-nov-12;20121123;41236;2012;11;noviembre;viernes;23;5;328;48;47;4;Q 4;Semana 48;2012 - S-48;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;19-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;25-nov-12;54;23-nov-11;-13;-647;-149;-50;100;21;7;2;True;Laboral;47;19-nov-12;25-nov-12;-647;99;False;True
546;26-nov-12;20121126;41239;2012;11;noviembre;lunes;26;1;331;49;48;4;Q 4;Semana 49;2012 - S-49;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;26-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;02-dic-12;57;26-nov-11;-13;-646;-149;-50;101;21;7;2;True;Laboral;48;26-nov-12;02-dic-12;-646;100;False;True
547;27-nov-12;20121127;41240;2012;11;noviembre;martes;27;2;332;49;48;4;Q 4;Semana 49;2012 - S-49;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;26-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;02-dic-12;58;27-nov-11;-13;-646;-149;-50;101;21;7;2;True;Laboral;48;26-nov-12;02-dic-12;-646;100;False;True
548;28-nov-12;20121128;41241;2012;11;noviembre;miércoles;28;3;333;49;48;4;Q 4;Semana 49;2012 - S-49;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;26-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;02-dic-12;59;28-nov-11;-13;-646;-149;-50;101;21;7;2;True;Laboral;48;26-nov-12;02-dic-12;-646;100;False;True
549;29-nov-12;20121129;41242;2012;11;noviembre;jueves;29;4;334;49;48;4;Q 4;Semana 49;2012 - S-49;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;26-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;02-dic-12;60;29-nov-11;-13;-646;-149;-50;101;21;7;2;True;Laboral;48;26-nov-12;02-dic-12;-646;100;False;True
550;30-nov-12;20121130;41243;2012;11;noviembre;viernes;30;5;335;49;48;4;Q 4;Semana 49;2012 - S-49;2012 - M-11;2012 - T-04;nov. 2012;noviembre 2012;26-nov-12;01-nov-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;30-nov-12;02-dic-12;61;30-nov-11;-13;-646;-149;-50;101;21;7;2;True;Laboral;48;26-nov-12;02-dic-12;-646;100;False;True
553;03-dic-12;20121203;41246;2012;12;diciembre;lunes;3;1;338;50;49;4;Q 4;Semana 50;2012 - S-50;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;03-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;09-dic-12;64;03-dic-11;-13;-645;-148;-50;102;22;7;2;True;Laboral;49;03-dic-12;09-dic-12;-645;101;False;True
554;04-dic-12;20121204;41247;2012;12;diciembre;martes;4;2;339;50;49;4;Q 4;Semana 50;2012 - S-50;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;03-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;09-dic-12;65;04-dic-11;-13;-645;-148;-50;102;22;7;2;True;Laboral;49;03-dic-12;09-dic-12;-645;101;False;True
555;05-dic-12;20121205;41248;2012;12;diciembre;miércoles;5;3;340;50;49;4;Q 4;Semana 50;2012 - S-50;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;03-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;09-dic-12;66;05-dic-11;-13;-645;-148;-50;102;22;7;2;True;Laboral;49;03-dic-12;09-dic-12;-645;101;False;True
556;06-dic-12;20121206;41249;2012;12;diciembre;jueves;6;4;341;50;49;4;Q 4;Semana 50;2012 - S-50;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;03-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;09-dic-12;67;06-dic-11;-13;-645;-148;-50;102;22;7;2;True;Laboral;49;03-dic-12;09-dic-12;-645;101;False;True
557;07-dic-12;20121207;41250;2012;12;diciembre;viernes;7;5;342;50;49;4;Q 4;Semana 50;2012 - S-50;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;03-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;09-dic-12;68;07-dic-11;-13;-645;-148;-50;102;22;7;2;True;Laboral;49;03-dic-12;09-dic-12;-645;101;False;True
560;10-dic-12;20121210;41253;2012;12;diciembre;lunes;10;1;345;51;50;4;Q 4;Semana 51;2012 - S-51;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;10-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;16-dic-12;71;10-dic-11;-13;-644;-148;-50;103;22;7;2;True;Laboral;50;10-dic-12;16-dic-12;-644;102;False;True
561;11-dic-12;20121211;41254;2012;12;diciembre;martes;11;2;346;51;50;4;Q 4;Semana 51;2012 - S-51;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;10-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;16-dic-12;72;11-dic-11;-13;-644;-148;-50;103;22;7;2;True;Laboral;50;10-dic-12;16-dic-12;-644;102;False;True
562;12-dic-12;20121212;41255;2012;12;diciembre;miércoles;12;3;347;51;50;4;Q 4;Semana 51;2012 - S-51;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;10-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;16-dic-12;73;12-dic-11;-13;-644;-148;-50;103;22;7;2;True;Laboral;50;10-dic-12;16-dic-12;-644;102;False;True
563;13-dic-12;20121213;41256;2012;12;diciembre;jueves;13;4;348;51;50;4;Q 4;Semana 51;2012 - S-51;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;10-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;16-dic-12;74;13-dic-11;-13;-644;-148;-50;103;22;7;2;True;Laboral;50;10-dic-12;16-dic-12;-644;102;False;True
564;14-dic-12;20121214;41257;2012;12;diciembre;viernes;14;5;349;51;50;4;Q 4;Semana 51;2012 - S-51;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;10-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;16-dic-12;75;14-dic-11;-13;-644;-148;-50;103;22;7;2;True;Laboral;50;10-dic-12;16-dic-12;-644;102;False;True
567;17-dic-12;20121217;41260;2012;12;diciembre;lunes;17;1;352;52;51;4;Q 4;Semana 52;2012 - S-52;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;17-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;23-dic-12;78;17-dic-11;-13;-643;-148;-50;104;22;7;2;True;Laboral;51;17-dic-12;23-dic-12;-643;103;False;True
568;18-dic-12;20121218;41261;2012;12;diciembre;martes;18;2;353;52;51;4;Q 4;Semana 52;2012 - S-52;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;17-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;23-dic-12;79;18-dic-11;-13;-643;-148;-50;104;22;7;2;True;Laboral;51;17-dic-12;23-dic-12;-643;103;False;True
569;19-dic-12;20121219;41262;2012;12;diciembre;miércoles;19;3;354;52;51;4;Q 4;Semana 52;2012 - S-52;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;17-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;23-dic-12;80;19-dic-11;-13;-643;-148;-50;104;22;7;2;True;Laboral;51;17-dic-12;23-dic-12;-643;103;False;True
570;20-dic-12;20121220;41263;2012;12;diciembre;jueves;20;4;355;52;51;4;Q 4;Semana 52;2012 - S-52;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;17-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;23-dic-12;81;20-dic-11;-13;-643;-148;-50;104;22;7;2;True;Laboral;51;17-dic-12;23-dic-12;-643;103;False;True
571;21-dic-12;20121221;41264;2012;12;diciembre;viernes;21;5;356;52;51;4;Q 4;Semana 52;2012 - S-52;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;17-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;23-dic-12;82;21-dic-11;-13;-643;-148;-50;104;22;7;2;True;Laboral;51;17-dic-12;23-dic-12;-643;103;False;True
574;24-dic-12;20121224;41267;2012;12;diciembre;lunes;24;1;359;53;52;4;Q 4;Semana 53;2012 - S-53;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;24-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;30-dic-12;85;24-dic-11;-13;-642;-148;-50;105;22;7;2;True;Laboral;52;24-dic-12;30-dic-12;-642;104;False;True
575;25-dic-12;20121225;41268;2012;12;diciembre;martes;25;2;360;53;52;4;Q 4;Semana 53;2012 - S-53;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;24-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;30-dic-12;86;25-dic-11;-13;-642;-148;-50;105;22;7;2;True;Laboral;52;24-dic-12;30-dic-12;-642;104;False;True
576;26-dic-12;20121226;41269;2012;12;diciembre;miércoles;26;3;361;53;52;4;Q 4;Semana 53;2012 - S-53;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;24-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;30-dic-12;87;26-dic-11;-13;-642;-148;-50;105;22;7;2;True;Laboral;52;24-dic-12;30-dic-12;-642;104;False;True
577;27-dic-12;20121227;41270;2012;12;diciembre;jueves;27;4;362;53;52;4;Q 4;Semana 53;2012 - S-53;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;24-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;30-dic-12;88;27-dic-11;-13;-642;-148;-50;105;22;7;2;True;Laboral;52;24-dic-12;30-dic-12;-642;104;False;True
578;28-dic-12;20121228;41271;2012;12;diciembre;viernes;28;5;363;53;52;4;Q 4;Semana 53;2012 - S-53;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;24-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;30-dic-12;89;28-dic-11;-13;-642;-148;-50;105;22;7;2;True;Laboral;52;24-dic-12;30-dic-12;-642;104;False;True
581;31-dic-12;20121231;41274;2012;12;diciembre;lunes;31;1;366;54;1;4;Q 4;Semana 54;2012 - S-54;2012 - M-12;2012 - T-04;dic. 2012;diciembre 2012;31-dic-12;01-dic-12;01-oct-12;01-ene-12;31-dic-12;31-dic-12;31-dic-12;06-ene-13;92;31-dic-11;-13;-641;-148;-50;106;22;7;2;True;Laboral;52;24-dic-12;31-dic-12;-641;105;False;True
855;01-oct-13;20131001;41548;2013;10;octubre;martes;1;2;274;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;1;01-oct-12;-12;-602;-138;-46;145;32;11;3;True;Laboral;40;30-sep-13;06-oct-13;-602;144;False;True
856;02-oct-13;20131002;41549;2013;10;octubre;miércoles;2;3;275;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;2;02-oct-12;-12;-602;-138;-46;145;32;11;3;True;Laboral;40;30-sep-13;06-oct-13;-602;144;False;True
857;03-oct-13;20131003;41550;2013;10;octubre;jueves;3;4;276;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;3;03-oct-12;-12;-602;-138;-46;145;32;11;3;True;Laboral;40;30-sep-13;06-oct-13;-602;144;False;True
858;04-oct-13;20131004;41551;2013;10;octubre;viernes;4;5;277;40;40;4;Q 4;Semana 40;2013 - S-40;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;30-sep-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;06-oct-13;4;04-oct-12;-12;-602;-138;-46;145;32;11;3;True;Laboral;40;30-sep-13;06-oct-13;-602;144;False;True
861;07-oct-13;20131007;41554;2013;10;octubre;lunes;7;1;280;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;7;07-oct-12;-12;-601;-138;-46;146;32;11;3;True;Laboral;41;07-oct-13;13-oct-13;-601;145;False;True
862;08-oct-13;20131008;41555;2013;10;octubre;martes;8;2;281;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;8;08-oct-12;-12;-601;-138;-46;146;32;11;3;True;Laboral;41;07-oct-13;13-oct-13;-601;145;False;True
863;09-oct-13;20131009;41556;2013;10;octubre;miércoles;9;3;282;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;9;09-oct-12;-12;-601;-138;-46;146;32;11;3;True;Laboral;41;07-oct-13;13-oct-13;-601;145;False;True
864;10-oct-13;20131010;41557;2013;10;octubre;jueves;10;4;283;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;10;10-oct-12;-12;-601;-138;-46;146;32;11;3;True;Laboral;41;07-oct-13;13-oct-13;-601;145;False;True
865;11-oct-13;20131011;41558;2013;10;octubre;viernes;11;5;284;41;41;4;Q 4;Semana 41;2013 - S-41;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;07-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;13-oct-13;11;11-oct-12;-12;-601;-138;-46;146;32;11;3;True;Laboral;41;07-oct-13;13-oct-13;-601;145;False;True
868;14-oct-13;20131014;41561;2013;10;octubre;lunes;14;1;287;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;14;14-oct-12;-12;-600;-138;-46;147;32;11;3;True;Laboral;42;14-oct-13;20-oct-13;-600;146;False;True
869;15-oct-13;20131015;41562;2013;10;octubre;martes;15;2;288;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;15;15-oct-12;-12;-600;-138;-46;147;32;11;3;True;Laboral;42;14-oct-13;20-oct-13;-600;146;False;True
870;16-oct-13;20131016;41563;2013;10;octubre;miércoles;16;3;289;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;16;16-oct-12;-12;-600;-138;-46;147;32;11;3;True;Laboral;42;14-oct-13;20-oct-13;-600;146;False;True
871;17-oct-13;20131017;41564;2013;10;octubre;jueves;17;4;290;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;17;17-oct-12;-12;-600;-138;-46;147;32;11;3;True;Laboral;42;14-oct-13;20-oct-13;-600;146;False;True
872;18-oct-13;20131018;41565;2013;10;octubre;viernes;18;5;291;42;42;4;Q 4;Semana 42;2013 - S-42;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;14-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;20-oct-13;18;18-oct-12;-12;-600;-138;-46;147;32;11;3;True;Laboral;42;14-oct-13;20-oct-13;-600;146;False;True
875;21-oct-13;20131021;41568;2013;10;octubre;lunes;21;1;294;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;21;21-oct-12;-12;-599;-138;-46;148;32;11;3;True;Laboral;43;21-oct-13;27-oct-13;-599;147;False;True
876;22-oct-13;20131022;41569;2013;10;octubre;martes;22;2;295;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;22;22-oct-12;-12;-599;-138;-46;148;32;11;3;True;Laboral;43;21-oct-13;27-oct-13;-599;147;False;True
877;23-oct-13;20131023;41570;2013;10;octubre;miércoles;23;3;296;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;23;23-oct-12;-12;-599;-138;-46;148;32;11;3;True;Laboral;43;21-oct-13;27-oct-13;-599;147;False;True
878;24-oct-13;20131024;41571;2013;10;octubre;jueves;24;4;297;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;24;24-oct-12;-12;-599;-138;-46;148;32;11;3;True;Laboral;43;21-oct-13;27-oct-13;-599;147;False;True
879;25-oct-13;20131025;41572;2013;10;octubre;viernes;25;5;298;43;43;4;Q 4;Semana 43;2013 - S-43;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;21-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;27-oct-13;25;25-oct-12;-12;-599;-138;-46;148;32;11;3;True;Laboral;43;21-oct-13;27-oct-13;-599;147;False;True
882;28-oct-13;20131028;41575;2013;10;octubre;lunes;28;1;301;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;28-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;03-nov-13;28;28-oct-12;-12;-598;-138;-46;149;32;11;3;True;Laboral;44;28-oct-13;03-nov-13;-598;148;False;True
883;29-oct-13;20131029;41576;2013;10;octubre;martes;29;2;302;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;28-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;03-nov-13;29;29-oct-12;-12;-598;-138;-46;149;32;11;3;True;Laboral;44;28-oct-13;03-nov-13;-598;148;False;True
884;30-oct-13;20131030;41577;2013;10;octubre;miércoles;30;3;303;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;28-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;03-nov-13;30;30-oct-12;-12;-598;-138;-46;149;32;11;3;True;Laboral;44;28-oct-13;03-nov-13;-598;148;False;True
885;31-oct-13;20131031;41578;2013;10;octubre;jueves;31;4;304;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-10;2013 - T-04;oct. 2013;octubre 2013;28-oct-13;01-oct-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;31-oct-13;03-nov-13;31;31-oct-12;-12;-598;-138;-46;149;32;11;3;True;Laboral;44;28-oct-13;03-nov-13;-598;148;False;True
886;01-nov-13;20131101;41579;2013;11;noviembre;viernes;1;5;305;44;44;4;Q 4;Semana 44;2013 - S-44;2013 - M-11;2013 - T-04;nov. 2013;noviembre 2013;28-oct-13;01-nov-13;01-oct-13;01-ene-13;31-dic-13;31-dic-13;30-nov-13;03-nov-13;32;01-nov-12;-12;-598;-137;-46;149;33;11;3;True;Laboral;44;28-oct-13;03-nov-13;-598;148;False;True
